venta_id,sucursal_id,producto_id,cantidad,monto_total,metodo_pago,fecha_venta,canal
V000902,S21,P01172,3,12012.95,PLIN,2026-08-07,tienda_fisica
V002698,S19,P01592,3,15588.71,TARJETA,2026-01-26,tienda_fisica
V013656,S23,P02022,2,14097.87,transferencia,2026-03-22,tienda_fisica
V003617,S17,P01208,2,537.55,TC,2026-05-06,ecommerce
V000537,S29,P02169,4,8060.1,tarjeta,2026-08-12,tienda_fisica
V014637,S39,P00552,1,6416.18,transferencia,2026-01-07,ecommerce
V006664,S11,P02083,3,15881.11,plin,2026-06-01,tienda_fisica
V012647,S30,P00282,4,23661.14,tarjeta,2026-01-25,tienda_fisica
V011937,S02,P01417,4,3677.41,PLIN,2026-06-22,tienda_fisica
V011481,S38,P01091,1,4712.86,yape,2026-04-02,tienda_fisica
V003773,S29,P01647,2,3575.17,TARJETA,2026-03-06,tienda_fisica
V007365,S11,P01354,4,25596.73,PLIN,2026-08-04,tienda_fisica
V008450,S21,P02043,4,15649.17,Tarjeta de credito,2026-04-15,tienda_fisica
V004303,S28,P01462,4,15455.88,plin,2026-03-25,tienda_fisica
V011815,S21,P01806,4,20072.45,efectivo,2026-04-07,ecommerce
V014807,S22,P01497,2,7672.16,PLIN,2026-01-16,tienda_fisica
V004123,S40,P01591,1,4944.19,YAPE,2026-04-15,ecommerce
V007560,S13,P01257,3,3566.57,Yape,2026-07-08,tienda_fisica
V006299,S33,P02513,2,2005.88,Transferencia bancaria,2026-02-07,tienda_fisica
V003988,S08,P00341,1,1251.73,transferencia,2026-01-05,tienda_fisica
V006361,S06,P00553,4,15839.71,tarjeta_credito,2026-07-26,ecommerce
V003950,S38,P00681,1,1265.36,Transferencia bancaria,2026-03-16,tienda_fisica
V009867,S12,P01669,3,2447.56,Plin,2026-07-17,tienda_fisica
V013585,S08,P00318,4,28647.89,Efectivo,2026-03-27,tienda_fisica
V011932,S06,P01366,1,4312.61,TC,2026-02-01,tienda_fisica
V003779,S37,P00961,1,0,efectivo,2026-06-02,tienda_fisica
V007633,S32,P00896,2,5446.8,plin,2026-01-14,tienda_fisica
V006303,S03,P00797,4,4319.68,tarjeta,2026-03-13,ecommerce
V009080,S06,P01499,2,1890.6,Plin,11/05/2026,tienda_fisica
V005214,S06,P02802,4,4062.35,TC,2026-04-07,tienda_fisica
V011099,S04,P00037,1,4402.47,PLIN,2026-04-20,tienda_fisica
V008339,S37,P01467,2,6721.86,plin,2026-04-06,tienda_fisica
V009040,S34,P02619,1,4938.12,Efectivo,2026-02-16,tienda_fisica
V003020,S38,P02273,1,4277.65,TC,2026-06-03,tienda_fisica
V002099,S23,P00471,0,4502.94,PLIN,2026-02-12,tienda_fisica
V013960,S13,P02888,4,17928.14,TARJETA,16/06/2026,tienda_fisica
V008716,S34,P00074,3,19161.43,tarjeta,2026-04-04,tienda_fisica
V004351,S23,P00318,3,16890.95,plin,2026-06-17,tienda_fisica
V001877,S37,P02531,4,13034.97,transferencia,2026-04-26,tienda_fisica
V001709,S17,P00219,1,5042.47,Transferencia bancaria,2026-01-03,tienda_fisica
V004669,S27,P02284,2,13565.99,Yape,2026-02-03,tienda_fisica
V010297,S15,P01445,1,5092.11,tarjeta_credito,2026-02-22,ecommerce
V014365,S06,P01253,3,,plin,2026-05-23,tienda_fisica
V004701,S32,P02881,3,20932.89,Efectivo,2026-04-05,tienda_fisica
V011398,S19,P01569,3,,EFECTIVO,2026-06-18,tienda_fisica
V004650,S27,P00358,3,,Transferencia bancaria,2026-02-01,tienda_fisica
V006498,S04,P01739,1,2109.84,efectivo,2026-08-05,tienda_fisica
V005114,S11,P03000,3,21280.63,TARJETA,2026-02-17,tienda_fisica
V008649,S11,P01306,3,12122.25,transferencia,2026-07-03,tienda_fisica
V002793,S01,P02808,4,21626.64,tarjeta,2026-08-05,tienda_fisica
V005915,S15,P00881,1,4788.09,EFECTIVO,2026-04-24,ecommerce
V014713,S02,P00149,1,2007.82,plin,2026-02-04,tienda_fisica
V001803,S40,P00271,4,3269.91,plin,2026-01-13,tienda_fisica
V005212,S29,P01929,2,9381.62,tarjeta_credito,2026-05-27,tienda_fisica
V008609,S40,P00473,4,12783.83,tarjeta,2026-02-12,ecommerce
V008884,S29,P02100,1,763.17,yape,02/04/2026,ecommerce
V014274,S17,P02305,1,5815.7,EFECTIVO,2026-04-24,tienda_fisica
V007601,S21,P01005,3,5101.41,yape,2026-07-07,tienda_fisica
V010123,S38,P02631,3,20423.93,plin,2026-06-04,tienda_fisica
V004059,S17,P01225,4,27268.65,Transferencia bancaria,2026-03-15,tienda_fisica
V014620,S26,P01736,4,11454.85,tarjeta,04/01/2026,ecommerce
V013903,S29,P01904,3,21496.26,tarjeta_credito,2026-02-07,tienda_fisica
V010758,S04,P00646,4,16022.4,Tarjeta de credito,2026-04-03,tienda_fisica
V005305,S31,P00575,1,7985.59,Plin,2026-03-10,tienda_fisica
V008751,S34,P00585,3,16088.67,TARJETA,2026-03-28,tienda_fisica
V005076,S25,P00965,2,7387.31,yape,2026-01-23,tienda_fisica
V012811,S27,P01863,1,0,tarjeta,2026-03-03,tienda_fisica
V013318,S01,P01099,1,-1709.26,tarjeta_credito,2026-04-10,ecommerce
V011716,S34,P02836,1,2730.06,yape,2026-05-21,tienda_fisica
V013687,S01,P00887,4,22104.82,EFV,2026-08-04,tienda_fisica
V001728,S06,P00646,1,6637.37,EFV,2026-01-08,ecommerce
V002750,S13,P00186,1,2490.97,YAPE,2026-05-10,tienda_fisica
V010002,S36,P02428,2,9454.48,tarjeta_credito,2026-03-27,tienda_fisica
V010880,S33,P00333,4,18794.8,yape,2026-05-17,tienda_fisica
V013912,S24,P02528,4,11664.08,tarjeta_credito,2026-05-24,tienda_fisica
V000697,S18,P01309,2,11907.67,efectivo,2026-08-07,tienda_fisica
V010597,S36,P02561,1,258.47,Efectivo,2026-03-27,ecommerce
V009568,S05,P02805,3,10325.43,Transferencia bancaria,2026-03-15,ecommerce
V007635,S16,P00624,1,6190.49,tarjeta_credito,2026-06-13,tienda_fisica
V000252,S15,P02276,2,15217.06,transferencia,2026-05-09,ecommerce
V001285,S15,P00088,2,14591.0,YAPE,2026-08-22,ecommerce
V009977,S23,P01085,2,5811.94,Efectivo,2026-06-24,ecommerce
V004704,S32,P01919,2,7913.23,Plin,2026-06-17,tienda_fisica
V005733,S25,P01352,2,2087.59,Plin,2026-03-09,tienda_fisica
V000572,S32,P02951,2,15594.84,tarjeta_credito,2026-06-03,tienda_fisica
V014146,S10,P00104,3,23098.01,plin,2026-05-12,tienda_fisica
V004486,S07,P01731,3,22405.5,Plin,2026-01-11,ecommerce
V006432,S21,P00035,4,13708.76,tarjeta_credito,2026-08-23,tienda_fisica
V006879,S16,P02563,4,20530.89,transferencia,2026-04-07,tienda_fisica
V004497,S30,P01343,2,15626.44,Tarjeta de credito,2026-06-12,ecommerce
V004057,S25,P02460,4,7078.27,PLIN,2026-03-25,tienda_fisica
V006822,S24,P00820,3,13991.61,YAPE,2026-07-20,tienda_fisica
V011061,,P01677,4,929.0,Transferencia bancaria,2026-03-23,tienda_fisica
V014453,S23,P02407,1,256.35,Yape,2026-05-25,ecommerce
V007096,S05,P02330,3,5917.54,TC,2026-04-03,tienda_fisica
V011677,S39,P00418,3,3041.33,tarjeta_credito,2026-01-08,tienda_fisica
V007740,S31,P00128,2,1546.56,Transferencia bancaria,2026-05-10,tienda_fisica
V014940,S37,P01833,1,1195.23,Plin,2026-07-09,tienda_fisica
V013495,S26,P02114,1,4953.96,tarjeta_credito,2026-03-18,tienda_fisica
V002295,S19,P02625,4,23924.86,Efectivo,2026-06-22,tienda_fisica
V013697,S14,P02597,2,5557.64,Tarjeta de credito,2026-04-17,ecommerce
V001537,S24,P01062,3,21929.22,YAPE,2026-02-19,tienda_fisica
V013778,S18,P00416,3,1239.05,EFECTIVO,2026-07-10,tienda_fisica
V006013,S23,P00141,2,8207.49,EFECTIVO,2026-03-22,ecommerce
V009306,S27,P01141,4,12423.86,efectivo,2026-03-23,tienda_fisica
V014751,,P00510,2,7620.75,Efectivo,2026-02-13,tienda_fisica
V003633,S01,P00134,2,10573.36,YAPE,2026-02-23,tienda_fisica
V001236,S39,P00076,3,20214.24,Tarjeta de credito,2026-04-04,ecommerce
V008250,S34,P02801,1,4443.12,Yape,2026-06-09,tienda_fisica
V005000,S07,P00483,2,15338.13,Tarjeta de credito,2026-03-08,tienda_fisica
V001128,S37,P00123,3,9610.74,YAPE,2026-01-23,tienda_fisica
V005886,,P00602,1,7488.44,transferencia,2026-08-20,tienda_fisica
V003349,S21,P00436,2,3428.93,Plin,2026-04-26,tienda_fisica
V011654,S38,P02869,2,4668.71,EFECTIVO,2026-07-08,tienda_fisica
V002086,S34,P02722,1,4230.57,Transferencia bancaria,2026-08-06,ecommerce
V002431,S25,P01371,3,20384.51,Plin,2026-04-20,tienda_fisica
V010837,,P00760,3,8945.44,PLIN,2026-08-22,ecommerce
V011586,S25,P02076,1,2787.39,yape,2026-07-25,tienda_fisica
V003944,S25,P02163,1,2578.98,yape,2026-08-12,tienda_fisica
V011122,S34,P02492,2,13147.99,Plin,2026-05-12,tienda_fisica
V003124,S17,P00397,4,902.35,tarjeta,2026-06-08,ecommerce
V001100,S35,P02108,2,8673.99,YAPE,2026-04-19,tienda_fisica
V002251,S12,P01344,3,1325.42,yape,2026-06-12,tienda_fisica
V010854,S01,P00793,4,7306.11,Yape,2026-02-23,tienda_fisica
V010730,S33,P00958,3,21840.89,EFV,2026-06-03,tienda_fisica
V002148,S40,P01808,3,12789.56,yape,2026-05-18,tienda_fisica
V011259,S04,P01748,4,15638.81,YAPE,2026-01-06,tienda_fisica
V005294,S19,P00391,4,2326.05,TARJETA,2026-03-01,tienda_fisica
V012070,S36,P00879,4,8404.38,PLIN,2026-04-25,tienda_fisica
V013822,S34,P01948,2,6669.74,yape,2026-07-10,tienda_fisica
V001912,S20,P02777,2,15734.64,Yape,2026-02-08,ecommerce
V006537,S10,P01605,1,492.29,yape,2026-02-12,ecommerce
V003009,S32,P01589,2,13337.52,EFV,2026-02-26,tienda_fisica
V012027,S29,P00641,1,504.23,tarjeta_credito,2026-06-11,ecommerce
V013049,S29,P01534,2,9997.18,TARJETA,2026-04-27,ecommerce
V003684,S25,P01530,1,4431.88,Plin,2026-03-27,ecommerce
V008889,S39,P02830,2,9969.6,YAPE,2026-08-17,ecommerce
V014465,S39,P01327,1,3677.4,transferencia,2026-07-16,ecommerce
V013761,S38,P01307,1,3793.21,transferencia,2026-08-13,tienda_fisica
V014481,S25,P01789,4,924.03,plin,2026-04-03,ecommerce
V014927,S23,P02580,3,9299.74,tarjeta,2026-02-26,tienda_fisica
V014581,S24,P01981,1,-5791.63,tarjeta,2026-06-22,tienda_fisica
V014281,S05,P02504,4,19316.56,TARJETA,2026-05-17,tienda_fisica
V012257,S13,P02583,2,2505.09,Transferencia bancaria,17/06/2026,tienda_fisica
V010040,S16,P02937,1,4400.59,YAPE,2026-04-03,ecommerce
V007209,S10,P01148,2,10599.96,TARJETA,2026-04-07,tienda_fisica
V007124,S02,P00434,3,13488.99,tarjeta_credito,2026-07-25,tienda_fisica
V011950,S11,P02826,2,7686.65,plin,2026-08-10,tienda_fisica
V007714,S28,P02774,2,2161.97,yape,2026-02-03,tienda_fisica
V009471,S05,P00334,4,7415.92,Tarjeta de credito,2026-01-01,tienda_fisica
V003468,S34,P00852,3,21905.92,yape,2026-04-08,tienda_fisica
V007957,S35,P01311,4,8157.68,tarjeta,2026-04-24,tienda_fisica
V013494,S34,P02580,2,5305.04,yape,01/02/2026,tienda_fisica
V009675,S38,P01463,4,7432.94,Plin,2026-07-01,tienda_fisica
V014440,S28,P00870,1,2294.67,PLIN,2026-07-02,tienda_fisica
V008594,S08,P01971,1,4169.5,plin,2026-01-09,ecommerce
V011395,S39,P02219,2,0,tarjeta_credito,2026-02-28,tienda_fisica
V012238,S28,P02875,2,9717.77,tarjeta_credito,2026-04-25,tienda_fisica
V012062,S09,P01362,4,23853.01,Efectivo,2026-08-13,ecommerce
V006224,,P00705,4,10125.37,TC,2026-02-07,tienda_fisica
V012114,S14,P00979,3,15575.17,Efectivo,2026-05-21,ecommerce
V008765,S21,P01298,3,12959.2,tarjeta_credito,2026-03-26,tienda_fisica
V001750,S09,P00377,3,9831.32,EFECTIVO,2026-03-10,tienda_fisica
V012673,S39,P00708,4,10403.68,Transferencia bancaria,2026-07-05,tienda_fisica
V010952,S39,P00051,3,5176.26,transferencia,2026-01-16,ecommerce
V014914,S30,P01967,4,25427.28,TARJETA,2026-03-06,tienda_fisica
V008541,S04,P00296,0,8255.95,EFV,2026-03-14,tienda_fisica
V001416,S30,P00647,1,5008.37,Transferencia bancaria,2026-01-09,tienda_fisica
V007696,S35,P01197,2,7761.67,TC,2026-01-27,tienda_fisica
V014787,S04,P02289,4,7299.74,EFECTIVO,2026-05-03,ecommerce
V002350,S17,P01138,3,10704.5,PLIN,2026-07-23,tienda_fisica
V004010,S18,P02930,1,2495.63,efectivo,2026-01-06,tienda_fisica
V002641,S14,P01928,3,777.93,EFECTIVO,2026-06-17,ecommerce
V007922,S21,P00439,2,15233.46,tarjeta_credito,2026-08-12,tienda_fisica
V013624,S06,P01798,3,18421.93,transferencia,2026-04-06,tienda_fisica
V009807,S18,P02002,4,18377.27,Transferencia bancaria,2026-02-11,ecommerce
V000756,S38,P02522,2,11818.11,plin,2026-07-01,tienda_fisica
V013353,S30,P01767,4,25123.1,PLIN,2026-08-14,tienda_fisica
V014025,S23,P02164,3,20751.53,efectivo,2026-03-23,ecommerce
V013312,S19,P00472,1,3053.91,TC,2026-05-22,tienda_fisica
V014345,S22,P01261,2,12287.01,EFECTIVO,2026-02-18,tienda_fisica
V011340,S16,P00735,1,4275.42,EFV,2026-02-03,tienda_fisica
V008232,S20,P02929,3,15488.8,plin,2026-02-26,tienda_fisica
V000597,S05,P01070,2,3413.72,Yape,2026-03-13,tienda_fisica
V005494,S13,P00981,3,,Tarjeta de credito,2026-08-03,tienda_fisica
V001369,S04,P01812,3,-4885.54,tarjeta_credito,2026-07-13,tienda_fisica
V013480,S11,P02349,4,18978.18,yape,2026-04-03,tienda_fisica
V001464,S21,P01022,3,17102.41,TARJETA,2026-04-05,tienda_fisica
V002840,S06,P02670,2,7841.89,EFECTIVO,2026-08-10,tienda_fisica
V001900,S13,P00088,1,4157.69,Plin,2026-03-06,tienda_fisica
V006226,S26,P01468,4,18611.35,plin,2026-07-26,ecommerce
V005912,S33,P01951,2,7677.54,tarjeta_credito,2026-03-14,tienda_fisica
V008559,S20,P02265,3,10872.03,tarjeta_credito,2026-02-10,tienda_fisica
V005395,S01,P00727,2,2657.12,transferencia,2026-06-27,tienda_fisica
V002652,S29,P00101,2,13418.05,tarjeta_credito,2026-08-17,tienda_fisica
V005682,S24,P00809,1,7357.67,Yape,26/07/2026,ecommerce
V013580,S12,P00687,4,10504.81,EFV,2026-05-22,tienda_fisica
V006776,S37,P01282,1,,yape,2026-08-02,tienda_fisica
V010488,S22,P01053,1,7283.26,EFECTIVO,2026-02-02,ecommerce
V008277,S17,P02166,3,14525.83,EFECTIVO,2026-05-23,ecommerce
V001120,S33,P01852,3,,Tarjeta de credito,2026-04-26,ecommerce
V012877,S35,P02370,4,19042.17,Tarjeta de credito,2026-07-17,tienda_fisica
V004141,S01,P00327,1,5854.13,Efectivo,18/08/2026,tienda_fisica
V004748,S09,P01885,4,5321.58,EFV,2026-03-07,ecommerce
V007240,S03,P02620,4,31037.92,Transferencia bancaria,2026-08-19,ecommerce
V011651,S07,P00974,2,7723.65,TARJETA,2026-02-01,tienda_fisica
V005241,S18,P02708,3,1635.91,transferencia,2026-07-01,tienda_fisica
V010335,S01,P02583,4,29204.6,EFV,2026-05-04,ecommerce
V006282,S13,P00293,3,2012.75,Efectivo,2026-07-09,tienda_fisica
V011226,S02,P02585,2,13209.23,Plin,2026-01-15,tienda_fisica
V011697,S07,P02882,3,4513.28,Plin,2026-06-06,tienda_fisica
V008847,S03,P01276,2,3968.17,tarjeta,2026-06-24,tienda_fisica
V011725,S28,P01602,3,14696.51,Yape,2026-06-18,tienda_fisica
V014544,S19,P02697,4,3734.53,Yape,2026-08-10,tienda_fisica
V001074,S31,P01198,4,14996.62,TARJETA,2026-05-09,tienda_fisica
V007573,S13,P01769,2,13729.92,tarjeta_credito,2026-04-09,ecommerce
V001884,S04,P01450,4,17361.31,TARJETA,2026-08-22,tienda_fisica
V011603,S32,P01940,1,596.98,Efectivo,2026-03-13,tienda_fisica
V014906,S18,P00814,2,12273.79,YAPE,2026-02-16,tienda_fisica
V003861,S23,P01949,3,10228.4,tarjeta_credito,2026-01-05,tienda_fisica
V011332,S14,P00046,1,6236.26,efectivo,2026-07-13,ecommerce
V002591,S36,P01139,1,7731.96,TC,2026-08-01,ecommerce
V002434,S21,P00993,1,0,Yape,2026-06-17,ecommerce
V003504,S19,P01910,2,10641.8,TARJETA,2026-03-18,ecommerce
V000828,S01,P01934,2,403.36,PLIN,2026-08-21,tienda_fisica
V013328,S09,P00999,4,30306.56,YAPE,2026-04-17,ecommerce
V003001,S07,P02624,2,6827.44,Tarjeta de credito,2026-03-03,tienda_fisica
V012052,S01,P00553,1,160.89,transferencia,2026-03-12,tienda_fisica
V009908,S33,P01990,3,23797.53,yape,2026-08-26,tienda_fisica
V009942,S05,P00939,2,11082.08,yape,2026-02-02,tienda_fisica
V009205,S09,P02241,1,5793.86,tarjeta_credito,2026-08-04,tienda_fisica
V005569,S05,P01240,4,27187.4,Tarjeta de credito,2026-01-14,tienda_fisica
V003327,S12,P02383,1,3332.56,yape,2026-02-08,tienda_fisica
V010772,S34,P02669,3,6996.6,TC,2026-05-13,ecommerce
V012927,S03,P02170,2,14999.07,EFECTIVO,2026-07-09,tienda_fisica
V007886,S29,P00777,1,1952.13,Yape,2026-01-23,tienda_fisica
V014587,S01,P01776,2,7005.36,Efectivo,2026-06-21,tienda_fisica
V014394,S06,P02955,3,14223.35,PLIN,2026-01-17,ecommerce
V012149,S08,P01580,4,4649.85,plin,2026-07-10,tienda_fisica
V011915,S22,P01506,3,2737.05,efectivo,2026-08-21,ecommerce
V003703,S21,P00573,3,-2658.58,EFV,2026-07-26,tienda_fisica
V006469,S23,P00628,1,305.83,efectivo,2026-03-28,tienda_fisica
V013322,S25,P00067,4,19542.85,plin,2026-08-03,tienda_fisica
V009566,S28,P01113,4,2521.53,YAPE,2026-04-27,tienda_fisica
V011793,S31,P02083,2,10343.39,TARJETA,2026-01-25,tienda_fisica
V007372,S03,P01606,2,5794.07,transferencia,2026-08-05,tienda_fisica
V008587,S24,P01592,1,4827.75,Tarjeta de credito,2026-02-04,tienda_fisica
V012610,S31,P01298,2,13639.48,Efectivo,2026-01-19,tienda_fisica
V001667,S18,P01726,2,3757.44,yape,2026-08-14,ecommerce
V009454,S19,P02289,1,6321.38,tarjeta,12/02/2026,tienda_fisica
V009394,S04,P00819,3,6944.61,Transferencia bancaria,2026-06-22,tienda_fisica
V001210,S14,P00879,1,1407.4,efectivo,2026-03-03,tienda_fisica
V002882,S22,P00649,1,616.41,transferencia,2026-03-20,tienda_fisica
V002666,S14,P01308,2,8889.73,tarjeta,2026-07-06,ecommerce
V008747,S09,P01082,4,22313.52,YAPE,2026-01-06,ecommerce
V004698,S02,P02626,1,408.31,Yape,2026-06-07,tienda_fisica
V013788,S21,P01530,2,6401.5,Efectivo,2026-03-07,ecommerce
V002067,S03,P00660,2,14336.07,tarjeta,2026-01-23,ecommerce
V014460,S07,P02512,4,29406.15,tarjeta,2026-06-24,ecommerce
V005127,S21,P02735,2,14326.23,yape,2026-07-08,tienda_fisica
V014543,S27,P01543,1,4762.62,YAPE,2026-02-05,tienda_fisica
V014143,S28,P00721,3,15541.11,efectivo,2026-07-07,ecommerce
V004590,S10,P02219,2,1693.24,Transferencia bancaria,01/07/2026,ecommerce
V001832,S36,P01637,4,22180.15,Transferencia bancaria,2026-04-03,tienda_fisica
V011465,S11,P02068,4,24516.23,yape,2026-06-24,tienda_fisica
V007348,S31,P00404,3,6046.6,yape,2026-01-09,tienda_fisica
V000015,S37,P01280,4,20157.73,tarjeta,2026-04-24,tienda_fisica
V007267,S08,P02047,3,3426.16,Plin,2026-07-20,tienda_fisica
V005901,S12,P02633,1,5191.23,PLIN,2026-06-05,tienda_fisica
V013700,S11,P01581,1,6365.21,Tarjeta de credito,2026-02-22,ecommerce
V013962,S18,P01758,1,722.98,PLIN,2026-08-20,ecommerce
V014381,S25,P02460,4,8114.99,PLIN,2026-05-05,ecommerce
V000648,S29,P01681,3,23308.17,YAPE,2026-04-02,tienda_fisica
V004320,S06,P01086,4,4779.73,Transferencia bancaria,2026-04-02,ecommerce
V010896,S27,P00635,3,21178.8,Efectivo,2026-07-08,tienda_fisica
V004381,S35,P00036,4,20628.93,TC,2026-06-21,tienda_fisica
V010591,S25,P00104,4,-30081.51,efectivo,2026-02-26,ecommerce
V003234,S17,P00092,3,16731.56,tarjeta_credito,2026-03-15,tienda_fisica
V012182,S21,P00960,1,1763.4,Tarjeta de credito,2026-04-16,tienda_fisica
V014395,S05,P01700,2,1311.75,Tarjeta de credito,2026-03-25,tienda_fisica
V013685,S26,P00390,1,6469.83,Transferencia bancaria,2026-03-14,ecommerce
V002417,S25,P02526,1,558.27,tarjeta,2026-05-02,ecommerce
V004912,S31,P02847,4,17366.57,Yape,2026-06-19,tienda_fisica
V003552,S15,P00284,1,3511.36,tarjeta_credito,2026-04-06,ecommerce
V007500,S16,P00809,3,11463.46,efectivo,2026-07-07,tienda_fisica
V004784,S13,P00042,4,3776.37,Efectivo,2026-08-12,tienda_fisica
V010752,S18,P02802,3,1333.88,TC,2026-07-03,tienda_fisica
V011046,S25,P02176,1,4326.32,efectivo,2026-06-22,ecommerce
V007133,S11,P02002,3,3470.07,Yape,2026-05-18,tienda_fisica
V005230,S04,P00015,1,3607.41,YAPE,2026-04-08,ecommerce
V000045,S15,P00428,4,30798.38,EFECTIVO,2026-07-14,tienda_fisica
V002807,S29,P02485,1,7369.61,transferencia,2026-02-20,tienda_fisica
V009886,S15,P00388,3,22773.94,Efectivo,2026-06-26,ecommerce
V007014,,P00271,3,10597.42,YAPE,2026-06-16,tienda_fisica
V009487,S03,P02787,4,8805.8,transferencia,2026-01-22,ecommerce
V006735,S07,P01994,2,10959.41,Tarjeta de credito,2026-03-26,tienda_fisica
V009268,,P00138,1,3326.64,PLIN,2026-04-17,tienda_fisica
V000596,S35,P01145,4,30087.73,EFV,2026-04-14,tienda_fisica
V000124,S19,P02369,1,6207.52,TARJETA,2026-08-22,tienda_fisica
V013502,S28,P02689,1,3398.12,Transferencia bancaria,2026-06-26,ecommerce
V010751,S16,P00282,4,24502.97,yape,2026-05-06,tienda_fisica
V013259,S32,P02482,1,4932.4,Efectivo,2026-06-15,tienda_fisica
V014078,S40,P01611,3,1867.45,Yape,2026-02-14,ecommerce
V011749,,P02338,3,8076.65,Yape,2026-06-23,ecommerce
V008305,S07,P01537,1,5037.0,yape,2026-07-24,tienda_fisica
V008134,S40,P00634,3,10075.14,EFV,2026-04-27,ecommerce
V004038,,P01670,2,9471.79,Tarjeta de credito,2026-01-05,tienda_fisica
V006915,S35,P00744,1,4950.66,tarjeta,2026-01-28,tienda_fisica
V009347,S18,P02570,3,1545.16,PLIN,2026-01-20,tienda_fisica
V002679,S40,P00684,1,3403.86,tarjeta,2026-08-24,tienda_fisica
V009202,S19,P02516,1,5168.98,yape,2026-07-17,tienda_fisica
V003843,S37,P01918,2,12371.22,YAPE,2026-01-25,tienda_fisica
V009900,S36,P01959,3,18825.74,Transferencia bancaria,2026-02-08,ecommerce
V012161,S37,P00960,1,2294.97,TC,2026-08-04,ecommerce
V009559,S16,P01298,4,6913.17,EFECTIVO,05/04/2026,tienda_fisica
V010938,S04,P00659,3,1337.09,TC,2026-07-25,tienda_fisica
V012558,S17,P01214,3,22985.01,yape,2026-02-09,tienda_fisica
V006566,S27,P02430,2,12180.68,Plin,2026-01-14,tienda_fisica
V010961,,P00360,2,15179.98,Efectivo,2026-04-24,tienda_fisica
V000395,S14,P02634,1,4071.79,Plin,2026-05-15,tienda_fisica
V000907,S17,P01404,2,5980.06,EFECTIVO,2026-05-04,ecommerce
V005412,S07,P00443,3,6958.23,EFECTIVO,2026-07-20,tienda_fisica
V008117,S34,P02297,2,5172.02,TC,2026-06-28,tienda_fisica
V003282,S28,P00214,3,7740.1,plin,2026-08-06,ecommerce
V008948,S24,P02984,3,525.93,PLIN,2026-05-07,tienda_fisica
V009531,S14,P00994,1,5463.58,tarjeta,2026-05-10,tienda_fisica
V000007,,P01790,4,11984.83,YAPE,2026-02-02,tienda_fisica
V002493,S35,P02391,3,23817.09,yape,2026-04-14,tienda_fisica
V014608,S06,P00816,1,419.79,transferencia,2026-05-06,ecommerce
V007026,,P02576,3,13498.2,Efectivo,2026-05-27,tienda_fisica
V009087,S34,P01712,1,5295.63,Transferencia bancaria,2026-01-09,tienda_fisica
V006248,S20,P00371,2,7849.22,YAPE,2026-05-11,tienda_fisica
V002363,S24,P00246,1,3039.86,Yape,2026-06-15,tienda_fisica
V012768,S29,P02376,3,1631.36,tarjeta,2026-08-26,tienda_fisica
V010516,S13,P02347,4,29186.36,plin,2026-05-14,tienda_fisica
V012775,S38,P02354,4,17384.41,Plin,2026-08-17,tienda_fisica
V011602,S10,P02002,4,-13896.92,Yape,2026-08-02,tienda_fisica
V011352,S03,P00780,3,13196.76,tarjeta_credito,2026-07-01,tienda_fisica
V009918,S14,P01881,4,24365.51,EFECTIVO,2026-03-27,tienda_fisica
V000542,S14,P00806,3,13486.07,Tarjeta de credito,2026-08-19,tienda_fisica
V009068,S28,P01934,2,10475.74,YAPE,2026-06-22,tienda_fisica
V002843,S24,P00218,4,9434.14,tarjeta,2026-02-27,tienda_fisica
V005311,S05,P00144,4,31022.87,Tarjeta de credito,2026-06-07,tienda_fisica
V006240,S12,P02772,2,7439.98,yape,2026-05-07,ecommerce
V014521,S39,P01588,2,9683.71,PLIN,2026-06-23,tienda_fisica
V008790,S35,P01366,2,13133.78,efectivo,2026-08-20,tienda_fisica
V008069,S25,P02913,2,11751.71,efectivo,2026-03-03,tienda_fisica
V008301,S23,P01023,4,17361.65,Plin,2026-07-08,tienda_fisica
