devolucion_id,pedido_id,sucursal_id,producto_id,motivo,monto_reembolso,fecha_devolucion
D00327,PED006073,S34,P00373,producto_dañado_en_transporte,6761.53,2026-08-22
D03838,PED012812,S11,P02899,cambio_de_opinion,7436.85,2026-01-02
D02745,PED006621,S19,P02442,producto_dañado_en_transporte,4090.67,2026-08-17
D00687,PED004796,S27,P00751,no_cumple_expectativas,2722.09,2026-02-25
D02110,PED008862,S08,P00647,no_cumple_expectativas,6325.14,2026-08-04
D02774,PED016545,S23,P01759,cambio_de_opinion,6561.52,2026-07-02
D02718,PED007237,S12,P01661,producto_dañado_en_transporte,4526.34,2026-07-11
D00882,PED000380,S28,P01024,producto_defectuoso,1576.4,2026-07-04
D01859,PED000091,S32,P02900,producto_dañado_en_transporte,7232.21,2026-07-16
D02404,PED011180,S29,P00727,no_cumple_expectativas,3733.28,2026-08-10
D02851,PED009339,S20,P01524,no_cumple_expectativas,7102.96,2026-05-09
D03171,PED009482,S33,P02767,producto_dañado_en_transporte,7170.8,2026-06-24
D03382,PED000840,S23,P02993,no_cumple_expectativas,6271.84,2026-04-07
D01449,PED010068,S32,P01562,producto_defectuoso,6858.48,2026-03-04
D01391,PED016255,S35,P00939,envio_incorrecto,621.59,2026-07-10
D02018,PED000164,S20,P01503,producto_defectuoso,7833.14,2026-02-18
D03413,PED008911,S36,P01545,no_cumple_expectativas,1834.48,2026-04-10
D02333,PED019762,S11,P00721,producto_defectuoso,7396.76,2026-04-21
D00401,PED019196,S14,P00248,no_cumple_expectativas,-776.42,2026-05-07
D00012,PED014964,S36,P00038,garantia,1097.44,2026-04-03
D03840,PED014355,S15,P00461,garantia,4898.09,2026-05-21
D03296,PED003398,S02,P01724,producto_defectuoso,5893.08,2026-04-12
D00846,PED014472,S14,P02608,garantia,652.7,2026-01-14
D02647,PED003257,S07,P02298,envio_incorrecto,4564.03,2026-04-04
D01792,PED017447,S18,P00738,envio_incorrecto,6728.14,2026-08-14
D01326,PED008003,S39,P02638,cambio_de_opinion,3521.55,2026-07-12
D03857,PED014346,S02,P00544,cambio_de_opinion,3087.28,2026-02-11
D00721,PED004867,S16,P00247,cambio_de_opinion,2873.64,2026-01-23
D03416,PED006112,S35,P02134,garantia,4880.89,2026-03-08
D01323,PED004056,S30,P01095,garantia,6185.19,2026-07-02
D03504,PED013269,S15,P01666,producto_defectuoso,4566.24,2026-02-23
D03273,PED019388,S29,P02107,envio_incorrecto,4516.81,2026-08-15
D02082,PED012064,S18,P02316,producto_dañado_en_transporte,7023.51,2026-08-02
D02402,PED011267,S39,P01793,no_cumple_expectativas,3981.67,2026-05-07
D02077,PED001071,S29,P02418,no_cumple_expectativas,5947.59,2026-08-04
D00070,PED006991,S02,P02006,garantia,7451.77,2026-02-15
D02192,PED014312,S35,P02124,,1992.96,2026-07-17
D01626,PED015653,S05,P02836,no_cumple_expectativas,494.15,2026-01-27
D00909,PED005032,S35,P00596,garantia,1566.83,2026-03-18
D02820,PED016714,S03,P01008,no_cumple_expectativas,5925.72,2026-04-19
D00423,PED008601,S18,P01679,,2713.94,2026-04-03
D01310,PED008175,S12,P02318,garantia,3268.63,2026-02-08
D02547,PED014062,S36,P00304,,953.06,2026-04-01
D01766,PED019048,S21,P00466,,6936.73,2026-06-21
D01778,PED005120,S21,P01929,envio_incorrecto,1182.47,2026-06-14
D03082,PED003421,S34,P01219,envio_incorrecto,5339.76,2026-04-18
D00759,PED009323,S32,P02799,no_cumple_expectativas,6824.15,2026-03-06
D02765,PED009195,S08,P02709,garantia,7145.27,2026-04-01
D01322,PED006019,S06,P01650,cambio_de_opinion,7835.54,2026-02-15
D02664,PED004402,S29,P02527,cambio_de_opinion,5571.65,2026-02-17
D00695,PED014908,S29,P01592,envio_incorrecto,3783.98,2026-02-23
D01264,PED012179,S28,P01967,no_cumple_expectativas,4199.49,2026-06-17
D00165,PED019719,S40,P02713,envio_incorrecto,4016.68,2026-06-28
D03547,PED005515,S18,P02206,producto_defectuoso,4023.36,2026-07-26
D03960,PED006097,S33,P02760,no_cumple_expectativas,-5619.37,2026-03-22
D02417,PED006348,S31,P01768,no_cumple_expectativas,2824.83,2026-02-03
D01894,PED004553,S35,P02200,envio_incorrecto,6402.24,2026-08-20
D00420,PED017083,S13,P01064,cambio_de_opinion,994.21,2026-05-10
D03111,PED018405,S24,P01895,garantia,5479.68,2026-07-22
D00905,PED002191,S03,P01427,producto_defectuoso,1645.84,2026-08-17
D02430,PED011411,S29,P00244,producto_dañado_en_transporte,2057.58,2026-02-26
D00599,PED005732,S13,P01716,no_cumple_expectativas,5810.18,2026-01-28
D03489,PED019976,S35,P01610,producto_dañado_en_transporte,7652.52,2026-06-20
D01563,PED001228,S05,P00433,no_cumple_expectativas,2627.42,2026-07-21
D01462,PED015835,S07,P01223,producto_defectuoso,1134.43,2026-04-04
D03774,PED006602,S06,P01253,producto_dañado_en_transporte,786.27,2026-04-16
D03979,PED018240,S19,P00397,garantia,3609.31,2026-06-17
D00422,PED003138,S08,P01420,garantia,6231.95,2026-05-05
D01095,PED005796,S03,P02009,cambio_de_opinion,7498.34,2026-02-27
D03142,PED001121,S21,P00956,garantia,2286.69,2026-05-01
D02651,PED014718,S40,P00609,no_cumple_expectativas,1033.75,2026-03-08
D03029,PED016017,S29,P02076,envio_incorrecto,6415.89,2026-07-18
D02772,PED013258,S34,P02547,garantia,1423.15,2026-05-01
D00441,PED017118,S21,P01584,envio_incorrecto,4854.54,2026-06-15
D02528,PED003882,S25,P00431,envio_incorrecto,6659.49,2026-06-21
D03799,PED009419,S08,P00434,producto_dañado_en_transporte,4484.92,2026-08-10
D01034,PED001755,S12,P02344,producto_defectuoso,1281.89,2026-07-25
D01497,PED015793,S14,P02744,envio_incorrecto,3891.22,2026-05-15
D03523,PED001900,S26,P00392,producto_defectuoso,6607.62,2026-05-07
D03297,PED014004,S23,P00664,garantia,7311.21,2026-01-24
D00424,PED018002,S21,P94769,cambio_de_opinion,711.51,2026-02-13
D03501,PED012831,S34,P02052,garantia,2006.57,2026-08-15
D00758,PED011045,S17,P02213,producto_defectuoso,1859.46,2026-01-27
D03446,PED012250,S34,P02884,envio_incorrecto,2970.31,2026-04-24
D01910,PED009966,S19,P01923,envio_incorrecto,3154.05,2026-03-07
D00504,PED009981,S35,P01431,envio_incorrecto,6731.04,2026-05-08
D02635,PED011827,S11,P00601,cambio_de_opinion,5276.69,2026-07-06
D02275,PED011247,S14,P00794,producto_defectuoso,3107.92,2026-03-05
D01017,PED005500,S01,P01349,envio_incorrecto,2765.81,2026-08-03
D01334,PED004636,S25,P02817,no_cumple_expectativas,5242.64,2026-01-02
D03036,PED010523,S33,P00892,cambio_de_opinion,6444.96,2026-01-08
D01560,PED001735,S33,P00850,garantia,5254.04,2026-01-22
D00250,PED006826,S10,P02403,garantia,5691.06,2026-05-01
D02694,PED006874,S35,P00588,producto_defectuoso,2197.85,2026-01-14
D00871,PED013693,S40,P02087,cambio_de_opinion,2340.36,2026-05-11
D02552,PED012534,S03,P01141,no_cumple_expectativas,1873.37,2026-06-17
D01434,PED001668,S35,P01082,no_cumple_expectativas,2743.51,2026-07-10
D00138,PED016212,S24,P01760,garantia,879.34,2026-08-09
D01263,PED018909,S10,P01823,garantia,609.2,2026-02-15
D02728,PED001386,S12,P01769,envio_incorrecto,3957.23,2026-04-05
D01722,PED008528,S36,P01748,cambio_de_opinion,6911.06,2026-08-26
D00951,PED006407,S20,P02254,garantia,853.6,2026-04-04
D02427,PED009254,S11,P02249,garantia,6672.17,2026-08-22
D00782,PED006149,S16,P02590,no_cumple_expectativas,1322.54,2026-01-06
D01096,PED014101,S16,P01075,producto_defectuoso,2369.92,2026-01-08
D00641,PED008420,S32,P01848,no_cumple_expectativas,5170.45,2026-07-16
D00568,PED015428,S13,P00581,garantia,6719.2,2026-06-25
D02490,PED001552,S03,P00732,producto_defectuoso,540.63,2026-01-05
D00915,PED007474,S40,P02025,garantia,5731.73,2026-01-25
D00642,PED015483,S34,P02692,producto_dañado_en_transporte,-1740.93,2026-08-09
D01543,PED018986,S05,P00125,garantia,3537.98,2026-07-28
D03722,PED016291,S26,P01536,no_cumple_expectativas,1279.74,2026-03-23
D03849,PED005455,S12,P02067,producto_dañado_en_transporte,7386.32,2026-05-11
D00461,PED008741,S39,P01217,producto_dañado_en_transporte,4606.05,2026-05-11
D00107,PED005265,S34,P02860,producto_defectuoso,537.77,2026-04-24
D00865,PED003143,S01,P00049,garantia,260.29,2026-02-16
D00231,PED013634,S25,P00779,producto_defectuoso,1725.54,2026-02-06
D02955,PED009068,S20,P01458,cambio_de_opinion,4868.4,2026-07-16
D00555,PED018384,S40,P00742,envio_incorrecto,4357.85,2026-03-15
D02172,PED006612,S01,P01203,cambio_de_opinion,4643.03,2026-07-21
D03885,PED002765,S32,P00525,envio_incorrecto,2873.68,2026-02-17
D02305,PED017718,S39,P00867,,1498.31,2026-05-13
D03338,PED002874,S01,P01774,garantia,2471.56,2026-01-10
D01280,PED003184,S17,P00332,garantia,-2152.94,2026-07-24
D02249,PED011500,S39,P00405,producto_dañado_en_transporte,1011.39,2026-02-09
D01552,PED013029,S37,P01316,garantia,4850.06,2026-07-17
D01622,PED007733,S36,P00352,,4857.74,2026-06-28
D01339,PED014508,S19,P00414,envio_incorrecto,172.54,2026-03-28
D00764,PED007591,S09,P00752,cambio_de_opinion,2439.96,2026-08-05
D02007,PED018623,S34,P02516,envio_incorrecto,3838.88,2026-01-16
D02371,PED014571,S17,P01180,garantia,6746.32,2026-08-19
D01866,PED016611,S08,P02320,cambio_de_opinion,2993.14,2026-07-14
D00839,PED012809,S10,P02406,no_cumple_expectativas,2479.89,2026-05-10
D02505,PED000264,S12,P01194,cambio_de_opinion,3114.95,2026-08-04
D02934,PED003124,S40,P02324,producto_dañado_en_transporte,198.03,2026-02-21
D01526,PED005589,S37,P01700,no_cumple_expectativas,2682.54,2026-03-23
D02206,PED003108,S20,P02074,no_cumple_expectativas,7868.84,2026-03-04
D00249,PED016376,S21,P00898,producto_dañado_en_transporte,2819.84,2026-01-27
D02586,PED017802,S34,P02647,producto_defectuoso,5596.23,2026-06-26
D01370,PED004112,S36,P01685,producto_dañado_en_transporte,3529.72,2026-07-06
D02952,PED019944,S23,P01832,envio_incorrecto,6200.2,2026-06-15
D00113,PED018728,S17,P02580,producto_dañado_en_transporte,4449.73,2026-01-25
D01564,PED015834,S35,P01789,envio_incorrecto,6247.25,2026-01-22
D02843,PED019577,S03,P01726,no_cumple_expectativas,3159.4,2026-08-23
D03027,PED017269,S08,P01123,producto_defectuoso,1313.91,2026-04-18
D02870,PED002672,S35,P02187,producto_defectuoso,1185.97,2026-07-03
D00152,PED005445,S03,P01577,cambio_de_opinion,804.25,2026-06-08
D01829,PED008950,S03,P00504,producto_defectuoso,2585.01,2026-01-25
D00351,PED007193,S40,P00519,cambio_de_opinion,2568.84,2026-08-25
D01213,PED001552,S34,P01278,cambio_de_opinion,381.26,2026-06-08
D03073,PED014305,S02,P00040,envio_incorrecto,6155.2,2026-01-02
D01173,PED010422,S05,P00735,envio_incorrecto,1661.03,2026-03-26
D03117,PED015016,S25,P00887,envio_incorrecto,3914.33,2026-05-09
D01369,PED011025,S01,P01548,envio_incorrecto,2777.6,2026-01-05
D03669,PED002315,S34,P01066,no_cumple_expectativas,3486.15,2026-01-26
D03957,PED008935,S40,P02836,producto_defectuoso,7433.39,2026-04-11
D00875,PED003445,S26,P02514,envio_incorrecto,183.86,2026-04-25
D00771,PED009033,S15,P02539,garantia,2561.68,2026-06-20
D01181,PED003843,S17,P00557,no_cumple_expectativas,2437.21,2026-05-24
D02998,PED005826,S02,P00316,producto_defectuoso,4251.48,2026-03-26
D00408,PED000600,S35,P00513,cambio_de_opinion,1844.7,2026-06-28
D01395,PED002968,S26,P01564,producto_defectuoso,4402.88,2026-02-23
D00219,PED014869,S01,P00574,garantia,7934.54,2026-01-16
D01876,PED002163,S39,P02933,envio_incorrecto,6103.58,2026-02-10
D02495,PED019289,S31,P01771,garantia,2140.86,2026-05-25
D02411,PED004048,S12,P02809,no_cumple_expectativas,1235.78,2026-04-18
D03102,PED003992,S05,P02365,producto_defectuoso,7787.19,2026-06-21
D01571,PED005267,S28,P00942,envio_incorrecto,4038.0,2026-02-15
D03815,PED000417,S36,P00810,garantia,3285.15,2026-03-18
D00319,PED007492,S10,P02387,no_cumple_expectativas,4620.1,2026-06-19
D03562,PED013168,S24,P02658,envio_incorrecto,2888.25,2026-03-26
D02038,PED014536,S28,P01849,garantia,3891.27,2026-05-11
D03095,PED015481,S39,P01532,cambio_de_opinion,3910.52,2026-06-19
D00790,PED013893,S09,P00053,envio_incorrecto,2590.84,2026-06-08
D00011,PED002891,S16,P02279,envio_incorrecto,3827.09,2026-07-15
D02576,PED019098,S08,P00574,no_cumple_expectativas,1646.06,2026-07-25
D00109,PED016803,S18,P01594,garantia,5163.89,2026-02-11
D01402,PED003700,S35,P00270,envio_incorrecto,4563.44,2026-08-01
D00828,PED006931,S37,P02764,envio_incorrecto,7713.9,2026-02-09
D00177,PED008603,S07,P01818,cambio_de_opinion,4777.67,2026-08-13
D02187,PED004436,S36,P01113,producto_dañado_en_transporte,-1281.81,2026-07-12
D03767,PED007806,S24,P02295,cambio_de_opinion,7328.8,2026-05-26
D02988,PED014861,S18,P02219,no_cumple_expectativas,2322.35,2026-02-09
D03894,PED016700,S13,P02869,producto_defectuoso,-4378.69,2026-04-26
D03926,PED000774,S28,P00985,producto_defectuoso,975.17,2026-08-05
D02032,PED016786,S24,P00042,,2053.11,2026-06-20
D02041,PED004348,S28,P02079,envio_incorrecto,2979.26,2026-01-17
D02489,PED003905,S34,P00426,producto_dañado_en_transporte,1409.32,2026-08-22
D03159,PED016595,S29,P00698,garantia,5255.4,2026-08-25
D01653,PED004892,S40,P02032,no_cumple_expectativas,3145.12,2026-04-17
D02992,PED018043,S02,P02593,producto_defectuoso,4765.2,2026-05-02
D03919,PED007918,S04,P02829,no_cumple_expectativas,7142.69,2026-05-24
D00479,PED017748,S25,P00889,garantia,5396.85,2026-03-27
D00259,PED005339,S18,P02009,producto_defectuoso,4544.1,2026-08-04
D03130,PED000507,S02,P00822,cambio_de_opinion,1304.99,2026-08-02
D02924,PED012647,S29,P00368,,2596.54,2026-06-24
D00395,PED015668,S26,P00955,no_cumple_expectativas,760.21,2026-06-21
D00170,PED004459,S35,P02832,cambio_de_opinion,5236.13,2026-02-07
D03809,PED012498,S03,P02370,cambio_de_opinion,5014.07,2026-03-14
D02504,PED008342,S13,P02844,producto_defectuoso,1237.84,2026-07-12
D01718,PED012794,S18,P00947,,5980.7,2026-05-16
D03185,PED003282,S04,P01271,garantia,5048.83,2026-05-25
D01406,PED003880,S35,P02373,no_cumple_expectativas,4035.65,2026-06-19
D02227,PED017738,S01,P00947,envio_incorrecto,5165.52,2026-08-20
D01376,PED007397,S19,P02958,producto_dañado_en_transporte,2018.48,2026-06-15
D03220,PED017096,S11,P02500,,5508.29,2026-04-11
D00124,PED002782,S39,P02206,envio_incorrecto,2153.11,2026-06-19
D02347,PED010603,S39,P01284,garantia,4350.17,2026-08-02
D00716,PED008922,S17,P02546,envio_incorrecto,7719.39,2026-06-25
D01969,PED018304,S36,P02351,envio_incorrecto,2548.11,2026-06-22
D02964,PED004427,S34,P01145,envio_incorrecto,1845.24,2026-03-01
D01862,PED010470,S36,P01433,no_cumple_expectativas,2520.94,2026-01-02
D03649,PED009768,S27,P00635,cambio_de_opinion,7850.73,2026-02-10
D03949,PED003274,S05,P01071,producto_defectuoso,2478.04,2026-02-09
D01261,PED002151,S06,P02583,producto_defectuoso,5705.5,2026-06-28
D03651,PED012661,S18,P00594,cambio_de_opinion,4960.83,2026-06-21
D00358,PED016245,S27,P01767,garantia,5627.36,2026-01-03
D01135,PED003727,S16,P02029,garantia,7010.11,2026-07-17
D01056,PED017294,S26,P90815,producto_dañado_en_transporte,4042.73,2026-01-19
D03039,PED014299,S01,P00528,producto_dañado_en_transporte,5709.83,2026-01-08
D00174,PED019239,S22,P01340,producto_dañado_en_transporte,2913.43,2026-07-20
D02236,PED019336,S16,P01299,producto_defectuoso,3574.71,2026-03-16
D03266,PED004770,S35,P02515,producto_defectuoso,2771.14,2026-02-16
D00024,PED018046,S30,P01476,producto_dañado_en_transporte,3673.25,2026-08-08
D00342,PED009828,S29,P02019,cambio_de_opinion,5786.82,2026-05-24
D02200,PED004384,S06,P01268,no_cumple_expectativas,223.03,2026-02-23
D03076,,S09,P02873,producto_dañado_en_transporte,4174.52,2026-08-08
D03283,PED001786,S25,P01433,producto_dañado_en_transporte,2678.91,2026-08-23
D02989,PED010950,S17,P00324,no_cumple_expectativas,6759.61,2026-05-14
D03115,PED006594,S23,P00377,no_cumple_expectativas,3053.4,2026-01-03
D02502,PED016070,S16,P01833,no_cumple_expectativas,1471.73,2026-08-13
D02535,PED014753,S09,P02402,producto_defectuoso,3437.42,2026-03-10
D00560,PED012142,S22,P02218,garantia,2198.37,2026-01-08
D00955,PED013581,S17,P02501,no_cumple_expectativas,1957.39,2026-03-19
D00179,PED016624,S24,P00947,garantia,7231.01,2026-01-06
D02201,PED003649,S01,P00947,envio_incorrecto,6557.78,2026-08-12
D00264,PED014805,S27,P00942,garantia,3133.57,2026-07-10
D00775,PED005889,S19,P01873,producto_defectuoso,1184.48,2026-03-13
D03384,PED012695,S29,P01080,producto_dañado_en_transporte,6527.73,2026-03-28
D02704,PED015502,S39,P01728,producto_dañado_en_transporte,6463.8,2026-07-01
D02478,PED003611,S01,P01497,envio_incorrecto,-2360.29,2026-01-20
D03811,PED001199,S18,P00496,no_cumple_expectativas,4703.21,2026-08-07
D03023,PED019746,S37,P00996,producto_defectuoso,6845.4,2026-07-26
D00241,PED005999,S17,P02619,no_cumple_expectativas,2972.42,2026-01-20
D03690,,S28,P01965,garantia,1380.68,2026-08-28
D01201,PED000854,S35,P02819,envio_incorrecto,5934.32,2026-06-18
D03170,PED012608,S33,P00638,garantia,6553.97,2026-07-28
D02723,PED018763,S01,P01451,garantia,5410.57,2026-07-27
D03166,PED007761,S18,P02184,producto_defectuoso,5194.21,2026-08-19
D00746,PED017435,S01,P00339,cambio_de_opinion,6268.34,2026-03-17
D03468,PED013056,S06,P02013,producto_defectuoso,2088.95,2026-08-27
D02400,PED011759,S32,P01792,garantia,5435.66,2026-06-09
D02271,PED008058,S35,P00787,cambio_de_opinion,2156.02,2026-02-04
D03996,PED014630,S14,P01210,producto_defectuoso,7942.02,2026-02-24
D00115,PED007088,S29,P00105,garantia,4926.46,2026-05-23
D01601,PED018953,S26,P02800,producto_defectuoso,6215.81,2026-01-21
D01837,PED006418,S07,P01083,producto_dañado_en_transporte,7434.19,2026-07-13
D03984,PED016321,S22,P02154,producto_defectuoso,828.97,2026-05-14
D03353,PED003506,S07,P02737,producto_defectuoso,2527.8,2026-07-01
D03344,PED017232,S10,P00428,garantia,4002.46,2026-04-13
D00773,PED009998,S16,P02433,garantia,6352.83,2026-06-20
D01239,PED019327,S34,P96387,garantia,1237.66,2026-06-02
D00667,PED006376,S28,P02074,cambio_de_opinion,6486.75,2026-08-06
D03323,PED000527,S10,P01499,producto_dañado_en_transporte,865.15,2026-06-23
D01986,PED015920,S09,P02666,cambio_de_opinion,-288.0,2026-01-15
D00362,PED000303,S28,P01728,envio_incorrecto,2528.43,2026-04-12
D03126,PED012470,S23,P01241,producto_dañado_en_transporte,6078.18,2026-03-24
D01889,PED017517,S24,P00524,producto_defectuoso,1067.03,2026-06-05
D03325,PED012596,S13,P02405,producto_dañado_en_transporte,6245.23,2026-07-08
D01788,PED005401,S03,P01718,producto_defectuoso,2430.76,2026-05-23
D00135,PED000791,S07,P00694,envio_incorrecto,4839.02,2026-07-16
D02619,PED012715,S23,P01695,envio_incorrecto,7255.82,2026-08-04
D02141,PED006081,S25,P01103,garantia,7358.96,2026-02-26
D01466,PED003089,S03,P02771,envio_incorrecto,5186.39,2026-03-08
D02742,PED013922,S18,P00395,no_cumple_expectativas,-6604.9,2026-01-26
D03961,PED003078,S23,P01588,producto_defectuoso,1221.62,2026-05-17
D01363,PED019771,S07,P02017,producto_dañado_en_transporte,6632.79,2026-01-07
D00751,PED009970,S09,P01495,producto_defectuoso,2690.96,2026-04-13
D01596,PED002446,S36,P00014,producto_dañado_en_transporte,2279.0,2026-03-11
D03543,PED004564,S17,P01022,producto_defectuoso,6261.38,2026-08-06
D03664,PED000119,S15,P00509,envio_incorrecto,3167.22,2026-04-23
D02169,PED015558,S36,P02991,envio_incorrecto,3755.11,2026-04-07
D01631,PED014318,S29,P00314,envio_incorrecto,1059.21,2026-05-12
D00243,PED014396,S31,P00166,garantia,3035.65,2026-06-20
D00684,PED004245,S40,P01396,,1554.52,2026-05-15
D00822,PED004950,S06,P02025,producto_defectuoso,7584.33,2026-08-10
D00743,PED007964,S07,P00684,no_cumple_expectativas,5150.68,2026-03-13
D01741,PED000379,S07,P02619,envio_incorrecto,1610.78,2026-05-16
D00105,PED015903,S26,P97873,producto_dañado_en_transporte,5847.43,2026-02-08
D00013,PED017926,S01,P01983,cambio_de_opinion,6259.27,2026-02-11
D01484,PED012452,S35,P01792,garantia,891.92,2026-07-14
D03249,PED013979,S38,P01271,envio_incorrecto,7980.34,2026-04-27
D02468,PED019006,S12,P00333,envio_incorrecto,-3931.67,2026-07-11
D02533,PED010954,S21,P02450,garantia,5806.56,2026-08-06
D02223,PED000060,S13,P00144,garantia,6408.39,2026-06-05
D02701,PED014511,S15,P00572,producto_defectuoso,495.71,2026-06-17
D03133,PED002732,S06,P00842,no_cumple_expectativas,5496.79,2026-07-23
D02000,PED003986,S06,P01444,no_cumple_expectativas,5947.44,2026-06-15
D01235,PED017446,S18,P01648,garantia,5182.6,2026-01-28
D01417,PED008236,S14,P00107,no_cumple_expectativas,864.81,2026-07-07
D02726,PED013960,S39,P00601,envio_incorrecto,5277.03,2026-04-14
